id;id_doi;category;discipline;count;
161695;25300;Psychology;2;161695;
161696;25301;Business, Management and Accounting;127;161696;
161697;25301;Physics and Astronomy;1;161697;
161698;25301;Psychology;11;161698;
161699;25301;Environmental Science;2;161699;
161700;25301;Decision Sciences;2;161700;
161701;25301;Philosophy;1;161701;
161702;25301;Computer Science;23;161702;
161703;25301;Unspecified;18;161703;
161704;25301;Engineering;18;161704;
161705;25301;Medicine and Dentistry;1;161705;
161706;25301;Design;1;161706;
161707;25301;Arts and Humanities;2;161707;
161708;25301;Mathematics;1;161708;
161709;25301;Agricultural and Biological Sciences;2;161709;
161710;25301;Social Sciences;22;161710;
161711;25301;Economics, Econometrics and Finance;6;161711;
161712;25302;Business, Management and Accounting;44;161712;
161713;25302;Biochemistry, Genetics and Molecular Biology;1;161713;
161714;25302;Social Sciences;10;161714;
161715;25302;Unspecified;11;161715;
161716;25302;Psychology;3;161716;
161717;25303;Business, Management and Accounting;65;161717;
161718;25303;Economics, Econometrics and Finance;3;161718;
161719;25303;Unspecified;19;161719;
161720;25303;Engineering;5;161720;
161721;25303;Biochemistry, Genetics and Molecular Biology;1;161721;
161722;25303;Social Sciences;2;161722;
161723;25303;Psychology;1;161723;
161724;25304;Business, Management and Accounting;23;161724;
161725;25304;Psychology;1;161725;
161726;25304;Social Sciences;2;161726;
161727;25304;Unspecified;9;161727;
161728;25304;Economics, Econometrics and Finance;1;161728;
161729;25305;Business, Management and Accounting;41;161729;
161730;25305;Economics, Econometrics and Finance;1;161730;
161731;25305;Unspecified;8;161731;
161732;25305;Engineering;1;161732;
161733;25305;Social Sciences;8;161733;
161734;25305;Psychology;1;161734;
161735;25306;Business, Management and Accounting;1;161735;
161736;25307;Business, Management and Accounting;114;161736;
161737;25307;Economics, Econometrics and Finance;4;161737;
161738;25307;Unspecified;17;161738;
161739;25307;Nursing and Health Professions;1;161739;
161740;25307;Engineering;2;161740;
161741;25307;Medicine and Dentistry;1;161741;
161742;25307;Design;1;161742;
161743;25307;Computer Science;18;161743;
161744;25307;Arts and Humanities;2;161744;
161745;25307;Mathematics;1;161745;
161746;25307;Social Sciences;18;161746;
161747;25307;Psychology;5;161747;
161748;25308;Business, Management and Accounting;14;161748;
161749;25308;Social Sciences;6;161749;
161750;25308;Unspecified;4;161750;
161751;25308;Psychology;4;161751;
161752;25309;Business, Management and Accounting;31;161752;
161753;25309;Physics and Astronomy;1;161753;
161754;25309;Economics, Econometrics and Finance;2;161754;
161755;25309;Unspecified;5;161755;
161756;25309;Social Sciences;9;161756;
161757;25309;Psychology;11;161757;
161758;25310;Business, Management and Accounting;63;161758;
161759;25310;Psychology;14;161759;
161760;25310;Philosophy;1;161760;
161761;25310;Unspecified;13;161761;
161762;25310;Engineering;1;161762;
161763;25310;Medicine and Dentistry;1;161763;
161764;25310;Design;1;161764;
161765;25310;Computer Science;1;161765;
161766;25310;Agricultural and Biological Sciences;1;161766;
161767;25310;Earth and Planetary Sciences;1;161767;
161768;25310;Social Sciences;13;161768;
161769;25310;Economics, Econometrics and Finance;2;161769;
161770;25311;Business, Management and Accounting;41;161770;
161772;25311;Decision Sciences;1;161772;
161773;25311;Unspecified;3;161773;
161774;25311;Engineering;2;161774;
161775;25311;Medicine and Dentistry;1;161775;
161776;25311;Design;1;161776;
161777;25311;Computer Science;1;161777;
161778;25311;Mathematics;1;161778;
161779;25311;Social Sciences;15;161779;
161780;25311;Economics, Econometrics and Finance;2;161780;
161781;25312;Business, Management and Accounting;54;161781;
161782;25312;Linguistics;1;161782;
161783;25312;Economics, Econometrics and Finance;6;161783;
161784;25312;Decision Sciences;1;161784;
161785;25312;Nursing and Health Professions;1;161785;
161786;25312;Unspecified;8;161786;
161787;25312;Design;1;161787;
161788;25312;Computer Science;5;161788;
161789;25312;Social Sciences;19;161789;
161790;25312;Psychology;5;161790;
161791;25313;Business, Management and Accounting;5;161791;
161792;25313;Social Sciences;2;161792;
161793;25314;Business, Management and Accounting;15;161793;
161794;25314;Economics, Econometrics and Finance;1;161794;
161795;25314;Unspecified;4;161795;
161796;25314;Engineering;1;161796;
161797;25314;Computer Science;1;161797;
161798;25314;Psychology;1;161798;
161799;25315;Business, Management and Accounting;30;161799;
161800;25315;Economics, Econometrics and Finance;1;161800;
161801;25315;Decision Sciences;2;161801;
161802;25315;Unspecified;6;161802;
161803;25315;Engineering;2;161803;
161804;25315;Design;1;161804;
161805;25315;Computer Science;1;161805;
161806;25315;Arts and Humanities;1;161806;
161807;25315;Social Sciences;9;161807;
161808;25315;Psychology;3;161808;
161809;25316;Business, Management and Accounting;55;161809;
161810;25316;Economics, Econometrics and Finance;1;161810;
161811;25316;Philosophy;1;161811;
161812;25316;Unspecified;11;161812;
161813;25316;Engineering;4;161813;
161814;25316;Arts and Humanities;1;161814;
161815;25316;Social Sciences;6;161815;
161816;25316;Psychology;10;161816;
161817;25317;Business, Management and Accounting;39;161817;
161818;25317;Psychology;4;161818;
161819;25317;Unspecified;5;161819;
161820;25317;Decision Sciences;1;161820;
161821;25317;Nursing and Health Professions;1;161821;
161822;25317;Engineering;3;161822;
161823;25317;Medicine and Dentistry;1;161823;
161824;25317;Design;1;161824;
161825;25317;Computer Science;3;161825;
161826;25317;Arts and Humanities;1;161826;
161827;25317;Social Sciences;7;161827;
161828;25317;Economics, Econometrics and Finance;2;161828;
161829;25318;Business, Management and Accounting;70;161829;
161830;25318;Economics, Econometrics and Finance;7;161830;
161831;25318;Unspecified;5;161831;
161832;25318;Engineering;3;161832;
161833;25318;Design;1;161833;
161834;25318;Computer Science;1;161834;
161835;25318;Social Sciences;10;161835;
161836;25318;Psychology;2;161836;
161837;25319;Business, Management and Accounting;5;161837;
161838;25319;Social Sciences;2;161838;
161839;25319;Unspecified;1;161839;
161840;25319;Arts and Humanities;1;161840;
161841;25320;Business, Management and Accounting;80;161841;
161842;25320;Physics and Astronomy;1;161842;
161843;25320;Psychology;16;161843;
161844;25320;Philosophy;1;161844;
161845;25320;Computer Science;8;161845;
161846;25320;Unspecified;11;161846;
161847;25320;Engineering;8;161847;
161848;25320;Medicine and Dentistry;4;161848;
161849;25320;Design;2;161849;
161850;25320;Arts and Humanities;1;161850;
161851;25320;Nursing and Health Professions;3;161851;
161852;25320;Social Sciences;27;161852;
161853;25320;Economics, Econometrics and Finance;2;161853;
161854;25321;Psychology;1;161854;
161855;25322;Business, Management and Accounting;63;161855;
161856;25322;Economics, Econometrics and Finance;2;161856;
161857;25322;Decision Sciences;1;161857;
161858;25322;Philosophy;1;161858;
161859;25322;Unspecified;6;161859;
161860;25322;Engineering;1;161860;
161861;25322;Computer Science;3;161861;
161862;25322;Social Sciences;5;161862;
161863;25322;Psychology;4;161863;
161864;25323;Business, Management and Accounting;1;161864;
161865;25323;Unspecified;2;161865;
161866;25324;Business, Management and Accounting;64;161866;
161867;25324;Psychology;4;161867;
161868;25324;Unspecified;6;161868;
161869;25324;Engineering;1;161869;
161870;25324;Design;2;161870;
161871;25324;Computer Science;2;161871;
161872;25324;Social Sciences;8;161872;
161873;25324;Arts and Humanities;1;161873;
161874;25325;Business, Management and Accounting;22;161874;
161875;25325;Psychology;1;161875;
161876;25325;Unspecified;3;161876;
161877;25325;Engineering;3;161877;
161878;25325;Social Sciences;4;161878;
161879;25325;Economics, Econometrics and Finance;1;161879;
161880;25326;Business, Management and Accounting;27;161880;
161881;25326;Economics, Econometrics and Finance;3;161881;
161882;25326;Unspecified;10;161882;
161883;25326;Engineering;1;161883;
161884;25326;Arts and Humanities;1;161884;
161885;25326;Agricultural and Biological Sciences;1;161885;
161886;25326;Social Sciences;9;161886;
161887;25326;Psychology;2;161887;
161888;25327;Business, Management and Accounting;29;161888;
161889;25327;Economics, Econometrics and Finance;1;161889;
161890;25327;Decision Sciences;1;161890;
161891;25327;Nursing and Health Professions;1;161891;
161892;25327;Unspecified;4;161892;
161893;25327;Computer Science;1;161893;
161894;25327;Social Sciences;8;161894;
161895;25327;Psychology;7;161895;
161896;25328;Business, Management and Accounting;52;161896;
161897;25328;Economics, Econometrics and Finance;1;161897;
161898;25328;Environmental Science;1;161898;
161899;25328;Decision Sciences;2;161899;
161900;25328;Philosophy;1;161900;
161901;25328;Unspecified;6;161901;
161902;25328;Medicine and Dentistry;1;161902;
161903;25328;Design;1;161903;
161904;25328;Computer Science;1;161904;
161905;25328;Agricultural and Biological Sciences;2;161905;
161906;25328;Social Sciences;18;161906;
161907;25328;Psychology;27;161907;
161908;25329;Business, Management and Accounting;34;161908;
161909;25329;Psychology;2;161909;
161910;25329;Sports and Recreations;1;161910;
161911;25329;Unspecified;6;161911;
161912;25329;Medicine and Dentistry;1;161912;
161913;25329;Social Sciences;7;161913;
161914;25330;Economics, Econometrics and Finance;2;161914;
161915;25330;Environmental Science;17;161915;
161916;25330;Unspecified;3;161916;
161917;25330;Engineering;2;161917;
161918;25330;Medicine and Dentistry;1;161918;
161919;25330;Agricultural and Biological Sciences;25;161919;
161920;25330;Earth and Planetary Sciences;4;161920;
161921;25330;Social Sciences;4;161921;
161922;25331;Business, Management and Accounting;14;161922;
161923;25331;Psychology;1;161923;
161924;25331;Unspecified;6;161924;
161925;25331;Engineering;1;161925;
161926;25331;Social Sciences;7;161926;
161927;25331;Economics, Econometrics and Finance;5;161927;
161928;25332;Business, Management and Accounting;21;161928;
161929;25332;Unspecified;5;161929;
161930;25332;Social Sciences;5;161930;
161931;25332;Economics, Econometrics and Finance;3;161931;
161932;25332;Psychology;1;161932;
161933;25333;Business, Management and Accounting;44;161933;
161934;25333;Materials Science;1;161934;
161935;25333;Economics, Econometrics and Finance;4;161935;
161936;25333;Unspecified;5;161936;
161937;25333;Computer Science;2;161937;
161938;25333;Social Sciences;1;161938;
161940;25334;Business, Management and Accounting;48;161940;
161941;25334;Economics, Econometrics and Finance;2;161941;
161942;25334;Unspecified;6;161942;
161943;25334;Computer Science;1;161943;
161944;25334;Social Sciences;5;161944;
161945;25334;Psychology;2;161945;
161946;25335;Business, Management and Accounting;1;161946;
161947;25335;Medicine and Dentistry;1;161947;
161948;25336;Business, Management and Accounting;19;161948;
161949;25336;Social Sciences;1;161949;
161950;25336;Unspecified;6;161950;
161951;25336;Psychology;1;161951;
161952;25337;Business, Management and Accounting;52;161952;
161953;25337;Economics, Econometrics and Finance;2;161953;
161954;25337;Unspecified;9;161954;
161955;25337;Engineering;1;161955;
161956;25337;Social Sciences;6;161956;
161957;25337;Psychology;2;161957;
161958;25338;Business, Management and Accounting;29;161958;
161959;25338;Psychology;5;161959;
161960;25338;Decision Sciences;1;161960;
161961;25338;Unspecified;4;161961;
161962;25338;Engineering;2;161962;
161963;25338;Design;1;161963;
161964;25338;Computer Science;1;161964;
161965;25338;Social Sciences;4;161965;
161966;25339;Business, Management and Accounting;25;161966;
161967;25339;Economics, Econometrics and Finance;5;161967;
161968;25339;Unspecified;3;161968;
161969;25339;Engineering;1;161969;
161970;25339;Computer Science;1;161970;
161971;25339;Agricultural and Biological Sciences;1;161971;
161972;25339;Social Sciences;1;161972;
161973;25339;Psychology;2;161973;
161974;25340;Agricultural and Biological Sciences;1;161974;
161975;25341;Business, Management and Accounting;18;161975;
161976;25341;Psychology;2;161976;
161977;25341;Unspecified;4;161977;
161978;25341;Medicine and Dentistry;1;161978;
161979;25341;Design;1;161979;
161980;25341;Social Sciences;6;161980;
161981;25342;Business, Management and Accounting;87;161981;
161982;25342;Economics, Econometrics and Finance;5;161982;
161983;25342;Nursing and Health Professions;1;161983;
161984;25342;Medicine and Dentistry;1;161984;
161985;25342;Unspecified;8;161985;
161986;25342;Arts and Humanities;1;161986;
161987;25342;Social Sciences;15;161987;
161988;25342;Psychology;4;161988;
161989;25343;Business, Management and Accounting;42;161989;
161990;25343;Economics, Econometrics and Finance;3;161990;
161991;25343;Unspecified;7;161991;
161992;25343;Engineering;4;161992;
161993;25343;Biochemistry, Genetics and Molecular Biology;1;161993;
161994;25343;Computer Science;1;161994;
161995;25343;Social Sciences;8;161995;
161996;25343;Psychology;1;161996;
161997;25344;Business, Management and Accounting;56;161997;
161998;25344;Economics, Econometrics and Finance;8;161998;
161999;25344;Unspecified;7;161999;
162000;25344;Engineering;2;162000;
162001;25344;Chemistry;1;162001;
162002;25344;Social Sciences;5;162002;
162004;25345;Business, Management and Accounting;10;162004;
162005;25345;Psychology;1;162005;
162006;25345;Social Sciences;1;162006;
162007;25345;Unspecified;1;162007;
162008;25345;Economics, Econometrics and Finance;1;162008;
162009;25346;Business, Management and Accounting;45;162009;
162010;25346;Psychology;10;162010;
162011;25346;Decision Sciences;1;162011;
162012;25346;Unspecified;5;162012;
162013;25346;Engineering;1;162013;
162014;25346;Medicine and Dentistry;1;162014;
162015;25346;Design;1;162015;
162016;25346;Computer Science;3;162016;
162017;25346;Agricultural and Biological Sciences;1;162017;
162018;25346;Social Sciences;13;162018;
162019;25346;Economics, Econometrics and Finance;2;162019;
162020;25347;Business, Management and Accounting;104;162020;
162021;25347;Linguistics;1;162021;
162022;25347;Economics, Econometrics and Finance;6;162022;
162023;25347;Environmental Science;1;162023;
162024;25347;Unspecified;19;162024;
162025;25347;Engineering;9;162025;
162026;25347;Design;3;162026;
162027;25347;Computer Science;7;162027;
162028;25347;Arts and Humanities;1;162028;
162029;25347;Social Sciences;19;162029;
162030;25347;Psychology;10;162030;
162031;25348;Business, Management and Accounting;27;162031;
162032;25348;Psychology;11;162032;
162033;25348;Sports and Recreations;1;162033;
162034;25348;Unspecified;8;162034;
162035;25348;Computer Science;1;162035;
162036;25348;Social Sciences;9;162036;
162037;25349;Psychology;1;162037;
162038;25350;Business, Management and Accounting;70;162038;
162039;25350;Psychology;16;162039;
162040;25350;Decision Sciences;1;162040;
162041;25350;Philosophy;1;162041;
162042;25350;Computer Science;5;162042;
162043;25350;Unspecified;10;162043;
162044;25350;Pharmacology, Toxicology and Pharmaceutical Science;1;162044;
162045;25350;Engineering;4;162045;
162046;25350;Design;1;162046;
162047;25350;Arts and Humanities;3;162047;
162048;25350;Nursing and Health Professions;1;162048;
162049;25350;Social Sciences;29;162049;
162050;25350;Economics, Econometrics and Finance;7;162050;
162051;25351;Business, Management and Accounting;54;162051;
162052;25351;Economics, Econometrics and Finance;3;162052;
162053;25351;Unspecified;7;162053;
162054;25351;Medicine and Dentistry;1;162054;
162055;25351;Computer Science;2;162055;
162056;25351;Agricultural and Biological Sciences;1;162056;
162057;25351;Social Sciences;15;162057;
162058;25351;Psychology;11;162058;
162059;25352;Business, Management and Accounting;16;162059;
162060;25352;Engineering;2;162060;
162061;25352;Social Sciences;4;162061;
162062;25352;Unspecified;5;162062;
162063;25352;Psychology;4;162063;
162064;25353;Business, Management and Accounting;29;162064;
162065;25353;Economics, Econometrics and Finance;1;162065;
162066;25353;Philosophy;1;162066;
162067;25353;Nursing and Health Professions;1;162067;
162069;25353;Unspecified;6;162069;
162070;25353;Arts and Humanities;1;162070;
162071;25353;Social Sciences;1;162071;
162072;25353;Psychology;5;162072;
162073;25354;Business, Management and Accounting;36;162073;
162074;25354;Psychology;6;162074;
162075;25354;Unspecified;3;162075;
162076;25354;Nursing and Health Professions;1;162076;
162077;25354;Engineering;2;162077;
162078;25354;Computer Science;1;162078;
162079;25354;Earth and Planetary Sciences;2;162079;
162080;25354;Social Sciences;3;162080;
162081;25355;Business, Management and Accounting;29;162081;
162082;25355;Psychology;1;162082;
162083;25355;Unspecified;3;162083;
162084;25355;Computer Science;1;162084;
162085;25355;Social Sciences;3;162085;
162086;25355;Economics, Econometrics and Finance;1;162086;
162087;25356;Business, Management and Accounting;9;162087;
162088;25356;Medicine and Dentistry;2;162088;
162089;25356;Social Sciences;1;162089;
162090;25356;Unspecified;4;162090;
162091;25357;Business, Management and Accounting;4;162091;
162092;25357;Physics and Astronomy;1;162092;
162093;25357;Social Sciences;3;162093;
162094;25357;Unspecified;1;162094;
162095;25358;Business, Management and Accounting;123;162095;
162096;25358;Psychology;7;162096;
162097;25358;Arts and Humanities;1;162097;
162098;25358;Energy;1;162098;
162099;25358;Unspecified;12;162099;
162100;25358;Engineering;7;162100;
162101;25358;Medicine and Dentistry;1;162101;
162102;25358;Computer Science;3;162102;
162103;25358;Decision Sciences;1;162103;
162104;25358;Mathematics;1;162104;
162105;25358;Social Sciences;20;162105;
162106;25358;Economics, Econometrics and Finance;4;162106;
162107;25359;Business, Management and Accounting;85;162107;
162108;25359;Economics, Econometrics and Finance;4;162108;
162109;25359;Unspecified;13;162109;
162110;25359;Design;1;162110;
162111;25359;Computer Science;2;162111;
162112;25359;Agricultural and Biological Sciences;2;162112;
162113;25359;Social Sciences;19;162113;
162114;25359;Psychology;4;162114;
162115;25360;Business, Management and Accounting;60;162115;
162116;25360;Economics, Econometrics and Finance;2;162116;
162117;25360;Unspecified;10;162117;
162118;25360;Nursing and Health Professions;1;162118;
162119;25360;Engineering;1;162119;
162120;25360;Design;1;162120;
162121;25360;Computer Science;1;162121;
162122;25360;Social Sciences;14;162122;
162123;25360;Psychology;10;162123;
162124;25361;Business, Management and Accounting;4;162124;
162125;25361;Physics and Astronomy;1;162125;
162126;25361;Psychology;1;162126;
162127;25361;Unspecified;5;162127;
162128;25361;Engineering;3;162128;
162129;25361;Design;1;162129;
162130;25361;Social Sciences;1;162130;
162131;25362;Business, Management and Accounting;13;162131;
162132;25362;Psychology;1;162132;
162133;25362;Sports and Recreations;1;162133;
162134;25362;Philosophy;1;162134;
162135;25362;Unspecified;4;162135;
162136;25362;Engineering;1;162136;
162137;25362;Social Sciences;4;162137;
162138;25363;Business, Management and Accounting;10;162138;
162139;25363;Economics, Econometrics and Finance;1;162139;
162140;25363;Unspecified;5;162140;
162141;25363;Psychology;2;162141;
162142;25364;Business, Management and Accounting;2;162142;
162143;25364;Psychology;2;162143;
162144;25364;Unspecified;1;162144;
162145;25364;Pharmacology, Toxicology and Pharmaceutical Science;1;162145;
162146;25364;Medicine and Dentistry;1;162146;
162147;25364;Social Sciences;2;162147;
162148;25365;Business, Management and Accounting;13;162148;
162149;25365;Unspecified;3;162149;
162150;25365;Social Sciences;2;162150;
162151;25365;Nursing and Health Professions;1;162151;
162152;25365;Psychology;5;162152;
162153;25366;Business, Management and Accounting;78;162153;
162154;25366;Economics, Econometrics and Finance;7;162154;
162155;25366;Environmental Science;1;162155;
162156;25366;Unspecified;7;162156;
162157;25366;Medicine and Dentistry;2;162157;
162158;25366;Computer Science;2;162158;
162159;25366;Social Sciences;21;162159;
162160;25366;Psychology;24;162160;
162161;25367;Business, Management and Accounting;64;162161;
162162;25367;Economics, Econometrics and Finance;3;162162;
162163;25367;Nursing and Health Professions;1;162163;
162164;25367;Engineering;2;162164;
162165;25367;Unspecified;11;162165;
162166;25367;Social Sciences;6;162166;
162167;25367;Psychology;5;162167;
162168;25368;Business, Management and Accounting;34;162168;
162169;25368;Psychology;1;162169;
162170;25368;Unspecified;8;162170;
162171;25368;Engineering;3;162171;
162172;25368;Arts and Humanities;1;162172;
162173;25368;Social Sciences;1;162173;
162174;25368;Economics, Econometrics and Finance;2;162174;
162175;25369;Business, Management and Accounting;127;162175;
162176;25369;Economics, Econometrics and Finance;9;162176;
162177;25369;Environmental Science;1;162177;
162178;25369;Unspecified;14;162178;
162179;25369;Engineering;3;162179;
162180;25369;Design;2;162180;
162181;25369;Computer Science;15;162181;
162182;25369;Arts and Humanities;2;162182;
162183;25369;Agricultural and Biological Sciences;1;162183;
162184;25369;Social Sciences;44;162184;
162185;25369;Psychology;7;162185;
162186;25370;Business, Management and Accounting;19;162186;
162187;25370;Economics, Econometrics and Finance;1;162187;
162188;25370;Philosophy;1;162188;
162189;25370;Unspecified;7;162189;
162190;25370;Social Sciences;6;162190;
162191;25370;Psychology;4;162191;
162192;25371;Business, Management and Accounting;14;162192;
162193;25371;Physics and Astronomy;1;162193;
162194;25371;Economics, Econometrics and Finance;1;162194;
162195;25371;Unspecified;4;162195;
162196;25371;Medicine and Dentistry;1;162196;
162197;25371;Computer Science;1;162197;
162198;25371;Arts and Humanities;1;162198;
162199;25371;Agricultural and Biological Sciences;1;162199;
162200;25371;Social Sciences;4;162200;
162201;25371;Psychology;3;162201;
162202;25372;Business, Management and Accounting;94;162202;
162203;25372;Economics, Econometrics and Finance;4;162203;
162204;25372;Unspecified;10;162204;
162205;25372;Engineering;3;162205;
162206;25372;Medicine and Dentistry;2;162206;
162207;25372;Computer Science;1;162207;
162208;25372;Arts and Humanities;2;162208;
162209;25372;Earth and Planetary Sciences;2;162209;
162210;25372;Social Sciences;18;162210;
162211;25372;Psychology;4;162211;
162212;25373;Business, Management and Accounting;69;162212;
162213;25373;Economics, Econometrics and Finance;3;162213;
162214;25373;Unspecified;11;162214;
162215;25373;Computer Science;1;162215;
162216;25373;Arts and Humanities;1;162216;
162217;25373;Social Sciences;20;162217;
162218;25373;Psychology;2;162218;
162219;25374;Business, Management and Accounting;124;162219;
162220;25374;Psychology;13;162220;
162221;25374;Sports and Recreations;1;162221;
162222;25374;Decision Sciences;2;162222;
162223;25374;Unspecified;15;162223;
162224;25374;Nursing and Health Professions;1;162224;
162225;25374;Engineering;2;162225;
162226;25374;Medicine and Dentistry;2;162226;
162227;25374;Computer Science;2;162227;
162228;25374;Agricultural and Biological Sciences;1;162228;
162229;25374;Social Sciences;31;162229;
162230;25374;Economics, Econometrics and Finance;12;162230;
162231;25375;Business, Management and Accounting;63;162231;
162232;25375;Physics and Astronomy;1;162232;
162233;25375;Psychology;17;162233;
162234;25375;Sports and Recreations;3;162234;
162235;25375;Unspecified;6;162235;
162236;25375;Engineering;1;162236;
162237;25375;Computer Science;2;162237;
162238;25375;Agricultural and Biological Sciences;2;162238;
162239;25375;Social Sciences;18;162239;
162240;25375;Economics, Econometrics and Finance;6;162240;
162241;25376;Business, Management and Accounting;66;162241;
162242;25376;Psychology;6;162242;
162243;25376;Sports and Recreations;1;162243;
162244;25376;Unspecified;10;162244;
162245;25376;Engineering;1;162245;
162246;25376;Medicine and Dentistry;1;162246;
162247;25376;Design;1;162247;
162248;25376;Computer Science;2;162248;
162249;25376;Social Sciences;16;162249;
162250;25376;Economics, Econometrics and Finance;3;162250;
162251;25377;Business, Management and Accounting;45;162251;
162252;25377;Economics, Econometrics and Finance;2;162252;
162253;25377;Environmental Science;1;162253;
162254;25377;Unspecified;5;162254;
162255;25377;Design;1;162255;
162256;25377;Social Sciences;7;162256;
162257;25377;Psychology;3;162257;
162259;25378;Economics, Econometrics and Finance;5;162259;
162260;25378;Nursing and Health Professions;1;162260;
162261;25378;Unspecified;21;162261;
162262;25378;Biochemistry, Genetics and Molecular Biology;1;162262;
162263;25378;Computer Science;2;162263;
162264;25378;Arts and Humanities;1;162264;
162265;25378;Agricultural and Biological Sciences;2;162265;
162266;25378;Social Sciences;12;162266;
162267;25378;Psychology;35;162267;
162268;25379;Business, Management and Accounting;21;162268;
162269;25379;Economics, Econometrics and Finance;1;162269;
162270;25379;Unspecified;5;162270;
162271;25379;Engineering;1;162271;
162273;25379;Computer Science;1;162273;
162274;25379;Social Sciences;7;162274;
162275;25379;Psychology;7;162275;
162276;25380;Business, Management and Accounting;48;162276;
162277;25380;Economics, Econometrics and Finance;2;162277;
162278;25380;Decision Sciences;2;162278;
162279;25380;Unspecified;6;162279;
162280;25380;Engineering;7;162280;
162281;25380;Computer Science;1;162281;
162282;25380;Arts and Humanities;1;162282;
162283;25380;Social Sciences;18;162283;
162284;25380;Psychology;4;162284;
162285;25381;Business, Management and Accounting;18;162285;
162286;25381;Economics, Econometrics and Finance;2;162286;
162287;25381;Unspecified;4;162287;
162288;25381;Engineering;1;162288;
162289;25381;Medicine and Dentistry;1;162289;
162290;25381;Design;1;162290;
162291;25381;Social Sciences;10;162291;
162292;25381;Psychology;4;162292;
162293;25382;Business, Management and Accounting;78;162293;
162294;25382;Linguistics;2;162294;
162295;25382;Economics, Econometrics and Finance;6;162295;
162296;25382;Unspecified;8;162296;
162297;25382;Biochemistry, Genetics and Molecular Biology;1;162297;
162298;25382;Social Sciences;13;162298;
162299;25382;Psychology;8;162299;
162300;25383;Business, Management and Accounting;62;162300;
162301;25383;Linguistics;2;162301;
162302;25383;Economics, Econometrics and Finance;2;162302;
162303;25383;Unspecified;6;162303;
162304;25383;Computer Science;2;162304;
162305;25383;Social Sciences;19;162305;
162306;25383;Psychology;9;162306;
162307;25384;Business, Management and Accounting;78;162307;
162308;25384;Economics, Econometrics and Finance;13;162308;
162309;25384;Philosophy;1;162309;
162310;25384;Unspecified;13;162310;
162311;25384;Engineering;5;162311;
162312;25384;Medicine and Dentistry;1;162312;
162313;25384;Computer Science;7;162313;
162314;25384;Arts and Humanities;2;162314;
162315;25384;Agricultural and Biological Sciences;2;162315;
162316;25384;Social Sciences;15;162316;
162317;25384;Psychology;2;162317;
162318;25385;Business, Management and Accounting;20;162318;
162319;25385;Economics, Econometrics and Finance;1;162319;
162320;25385;Environmental Science;1;162320;
162321;25385;Unspecified;2;162321;
162322;25385;Social Sciences;2;162322;
162323;25385;Psychology;5;162323;
162324;25386;Business, Management and Accounting;50;162324;
162325;25386;Economics, Econometrics and Finance;2;162325;
162326;25386;Decision Sciences;1;162326;
162327;25386;Unspecified;9;162327;
162328;25386;Medicine and Dentistry;1;162328;
162329;25386;Design;1;162329;
162330;25386;Social Sciences;9;162330;
162331;25386;Psychology;20;162331;
162332;25387;Business, Management and Accounting;42;162332;
162333;25387;Economics, Econometrics and Finance;6;162333;
162334;25387;Unspecified;11;162334;
162335;25387;Engineering;2;162335;
162336;25387;Mathematics;1;162336;
162337;25387;Social Sciences;12;162337;
162338;25387;Psychology;6;162338;
162339;25388;Business, Management and Accounting;31;162339;
162340;25388;Psychology;7;162340;
162341;25388;Unspecified;9;162341;
162342;25388;Engineering;1;162342;
162343;25388;Computer Science;2;162343;
162344;25388;Neuroscience;1;162344;
162345;25388;Social Sciences;5;162345;
162346;25389;Business, Management and Accounting;105;162346;
162347;25389;Economics, Econometrics and Finance;5;162347;
162348;25389;Unspecified;11;162348;
162349;25389;Engineering;5;162349;
162350;25389;Design;1;162350;
162351;25389;Computer Science;3;162351;
162352;25389;Arts and Humanities;1;162352;
162353;25389;Social Sciences;19;162353;
162354;25389;Psychology;5;162354;
162355;25390;Business, Management and Accounting;23;162355;
162356;25390;Psychology;4;162356;
162357;25390;Decision Sciences;2;162357;
162358;25390;Unspecified;5;162358;
162359;25390;Engineering;1;162359;
162360;25390;Medicine and Dentistry;1;162360;
162361;25390;Computer Science;1;162361;
162362;25390;Social Sciences;1;162362;
162363;25390;Economics, Econometrics and Finance;1;162363;
162364;25391;Business, Management and Accounting;79;162364;
162365;25391;Psychology;3;162365;
162366;25391;Energy;1;162366;
162367;25391;Unspecified;6;162367;
162368;25391;Social Sciences;9;162368;
162369;25391;Engineering;1;162369;
162370;25391;Design;1;162370;
162371;25391;Computer Science;2;162371;
162372;25391;Decision Sciences;1;162372;
162373;25391;Economics, Econometrics and Finance;3;162373;
162374;25392;Business, Management and Accounting;29;162374;
162375;25392;Psychology;2;162375;
162376;25392;Unspecified;5;162376;
162377;25392;Economics, Econometrics and Finance;4;162377;
162378;25393;Business, Management and Accounting;1;162378;
162379;25394;Business, Management and Accounting;72;162379;
162380;25394;Economics, Econometrics and Finance;4;162380;
162381;25394;Unspecified;10;162381;
162382;25394;Nursing and Health Professions;2;162382;
162383;25394;Engineering;3;162383;
162384;25394;Computer Science;1;162384;
162385;25394;Social Sciences;7;162385;
162386;25394;Psychology;3;162386;
162387;25395;Business, Management and Accounting;65;162387;
162388;25395;Linguistics;1;162388;
162389;25395;Economics, Econometrics and Finance;3;162389;
162390;25395;Decision Sciences;1;162390;
162391;25395;Unspecified;11;162391;
162392;25395;Medicine and Dentistry;2;162392;
162393;25395;Computer Science;9;162393;
